date,country,adserver_id,offers_id,partners_id,status,device,carrier,views,bcpm,sent,earned,cpm,leads,conversion,roi
2015-10-31,DE,210,30,8,A,Android,o2,1,0.5,0,0,0,0,0,0
2015-10-31,RU,210,30,8,A,Android,megafon,1,0.5,0,0,0,0,0,0
2015-10-31,CH,210,30,8,A,Android,sunrise,1,0.5,0,0,0,0,0,0
2015-10-31,DE,210,30,8,A,Android,vodafone,1,0.5,0,0,0,0,0,0
2015-10-31,RU,210,30,8,A,Android,beeline,1,0.5,0,0,0,0,0,0
2015-10-31,MX,210,30,8,A,iPhone,telcel,1,0.5,0,0,0,0,0,0
2015-10-31,DE,210,30,8,A,iPhone,vodafone,1,0.5,0,0,0,0,0,0
2015-10-31,DE,210,30,8,A,iPhone,o2,1,0.5,0,0,0,0,0,0
2015-10-31,RU,210,30,8,A,iPhone,megafon,1,0.5,0,0,0,0,0,0
2015-10-31,RU,210,30,8,A,iPhone,beeline,1,0.5,0,0,0,0,0,0
2015-10-31,CH,210,30,8,A,iPhone,sunrise,1,0.5,0,0,0,0,0,0
2015-10-31,TR,210,31,6,A,Android,vodafone,147,0.5,0.07,0,0,0,0,0
2015-10-31,TR,210,31,6,A,Android,turkcell,173,0.5,0.09,0,0,0,0,0
2015-10-31,TR,210,31,6,A,iPhone,turkcell,19,0.5,0.01,0,0,0,0,0
2015-10-31,TR,210,31,6,A,iPhone,vodafone,12,0.5,0.01,0,0,0,0,0
2015-11-01,TR,210,31,6,A,Android,turkcell,27,0.5,0.01,0,0,0,0,0
2015-11-01,TR,210,31,6,A,Android,vodafone,11,0.5,0.01,0,0,0,0,0
2015-10-31,IN,210,32,1,A,iPhone,vodafone in,112,0.5,0.06,0,0,0,0,0
2015-10-31,TR,210,34,1,A,Android,vodafone,147,0.5,0.07,0,0,0,0,0
2015-10-31,TR,210,34,1,A,Android,turkcell,173,0.5,0.09,0,0,0,0,0
2015-10-31,TR,210,34,1,A,iPhone,turkcell,19,0.5,0.01,0,0,0,0,0
2015-10-31,TR,210,34,1,A,iPhone,vodafone,13,0.5,0.01,0,0,0,0,0
2015-11-01,TR,210,34,1,A,Android,turkcell,26,0.5,0.01,0,0,0,0,0
2015-11-01,TR,210,34,1,A,iPhone,turkcell,1,0.5,0,0,0,0,0,0
2015-11-01,TR,210,34,1,A,Android,vodafone,29,0.5,0.01,0,0,0,0,0
2015-10-31,MX,210,35,1,A,iPhone,telcel,3,0.5,0,0,0,0,0,0
2015-10-31,MX,210,35,1,A,Android,telcel,46,0.5,0.02,0,0,0,0,0
2015-11-01,MX,210,35,1,A,Android,telcel,26,0.5,0.01,0,0,0,0,0
2015-11-01,MX,210,35,1,A,iPhone,telcel,2,0.5,0,0,0,0,0,0
2015-10-31,AU,210,36,1,A,Android,telstra,210,0.5,0.1,0,0,0,0,0
2015-10-31,AU,210,36,1,A,iPhone,telstra,240,0.5,0.12,0,0,0,0,0
2015-11-01,AU,210,36,1,A,iPhone,telstra,332,0.5,0.17,0,0,0,0,0
2015-11-01,AU,210,36,1,A,Android,telstra,408,0.5,0.2,0,0,0,0,0
2015-11-01,IT,231,1,1,A,Android,3 italia,0,0,0,9.68,0,2,0,0
2015-11-01,TR,210,31,6,A,iPhone,turkcell,1,0.5,0,0,0,0,0,0
2015-11-01,TR,210,34,1,A,iPhone,vodafone,1,0.5,0,0,0,0,0,0
2015-11-02,IN,231,5,8,A,Android,Vodafone in,0,0,0,0.28,0,1,0,0
2015-11-02,IT,231,1,1,A,Android,3 italia,0,0,0,9.68,0,2,0,0
2015-11-02,IN,461,42,1,A,Android,idea cellular ltd,81,0.5,0.04,0,0,0,0,0
2015-11-02,IN,461,42,1,A,Android,airtel,66,0.5,0.03,0,0,0,0,0
2015-11-02,UK,461,43,1,A,Android,orange uk,258,0.5,0.13,0.66,2.56,1,0.39,508
2015-11-02,UK,461,43,1,A,Android,t-mobile uk,1084,0.5,0.54,0,0,0,0,0
2015-11-02,UK,461,43,1,A,iPhone,t-mobile uk,244,0.5,0.12,0,0,0,0,0
2015-11-02,UK,461,43,1,A,iPhone,orange uk,313,0.5,0.16,0,0,0,0,0
2015-11-02,UK,461,45,8,A,Android,orange uk,2230,0.5,1.12,0,0,0,0,0
2015-11-02,UK,461,45,8,A,Android,t-mobile uk,1085,0.5,0.54,0,0,0,0,0
2015-11-02,UK,461,45,8,A,iPhone,orange uk,313,0.5,0.16,0,0,0,0,0
2015-11-02,UK,461,45,8,A,iPhone,t-mobile uk,244,0.5,0.12,0,0,0,0,0
2015-11-02,IN,461,45,8,A,Android,idea cellular ltd,81,0.5,0.04,0,0,0,0,0
2015-11-02,IN,461,45,8,A,Android,airtel,67,0.5,0.03,0,0,0,0,0
2015-11-02,IN,461,45,8,A,iPhone,vodafone in,43,0.5,0.02,0,0,0,0,0
2015-11-02,IN,461,45,8,A,iPhone,idea cellular ltd,17,0.5,0.01,0,0,0,0,0
2015-11-02,IT,461,45,8,A,Android,3 italia,235,0.5,0.12,0,0,0,0,0
2015-11-02,IT,461,45,8,A,Android,vodafone,394,0.5,0.2,0,0,0,0,0
2015-11-02,FR,461,45,8,A,Android,orange,10,0.5,0,0,0,0,0,0
2015-11-02,AT,461,45,8,A,Android,t-mobile at,147,0.5,0.07,0,0,0,0,0
2015-11-02,AU,461,45,8,A,iPhone,telstra,133,0.5,0.07,0,0,0,0,0
2015-11-02,DE,461,46,1,A,Android,o2,17,0.5,0.01,0,0,0,0,0
2015-11-02,DE,461,46,1,A,Android,Vodafone,27,0,0,0.51,18.89,26,96.3,0
2015-11-02,IN,461,42,1,A,Android,aircel,3,0.5,0,0,0,0,0,0
2015-11-02,IN,461,42,1,A,Android,vodafone in,78,0.5,0.04,0,0,0,0,0
2015-11-02,IN,461,42,1,A,iPhone,idea cellular ltd,17,0.5,0.01,0,0,0,0,0
2015-11-02,IN,461,42,1,A,iPhone,vodafone in,42,0.5,0.02,0,0,0,0,0
2015-11-02,IN,461,45,8,A,Android,aircel,3,0.5,0,0,0,0,0,0
2015-11-02,IN,461,45,8,A,Android,vodafone in,78,0.5,0.04,0,0,0,0,0
2015-11-02,AU,461,45,8,A,iPhone,vodafone,70,0.5,0.04,0,0,0,0,0
2015-11-02,CH,461,45,8,A,Android,swisscom,27,0.5,0.01,0,0,0,0,0
2015-11-02,DE,461,45,8,A,Android,o2,16,0.5,0.01,0,0,0,0,0
2015-11-02,DE,461,46,1,A,iPhone,o2,2,0.5,0,0,0,0,0,0
2015-11-02,FR,461,41,1,A,Android,orange,9,0.5,0,0,0,0,0,0
2015-11-02,AU,461,45,8,A,Android,telstra,47,0.5,0.02,0,0,0,0,0
2015-11-02,FR,461,45,8,A,Android,sfr,9,0.5,0,0,0,0,0,0
2015-11-02,FR,461,45,8,A,iPhone,orange,6,0.5,0,0,0,0,0,0
2015-11-02,FR,461,41,1,A,Android,sfr,9,0.5,0,0,0,0,0,0
2015-11-02,DE,461,45,8,A,Android,vodafone,18,0.5,0.01,0,0,0,0,0
2015-11-02,DE,461,46,1,A,iPhone,vodafone,2,0.5,0,0,0,0,0,0
2015-11-02,CH,461,45,8,A,Android,sunrise,16,0.5,0.01,0,0,0,0,0
2015-11-02,CH,461,45,8,A,iPhone,swisscom,13,0.5,0.01,0,0,0,0,0
2015-11-03,FR,461,41,1,A,iPhone,Orange,18,0,0,0.35,19.44,1,5.56,0
2015-11-02,IT,461,45,8,A,iPhone,vodafone,57,0.5,0.03,0,0,0,0,0
2015-11-02,FR,461,41,1,A,iPhone,sfr,4,0.5,0,0,0,0,0,0
2015-11-02,IT,461,45,8,A,iPhone,3 italia,63,0.5,0.03,0,0,0,0,0
2015-11-02,AU,461,45,8,A,Android,vodafone,61,0.5,0.03,0,0,0,0,0
2015-11-03,CH,461,45,8,A,iPhone,swisscom,13,0.5,0.01,0,0,0,0,0
2015-11-02,FR,461,41,1,A,iPhone,orange,5,0.5,0,0,0,0,0,0
2015-11-02,FR,461,45,8,A,iPhone,sfr,4,0.5,0,0,0,0,0,0
2015-11-02,DE,461,45,8,A,iPhone,vodafone,1,0.5,0,0,0,0,0,0
2015-11-03,IN,231,14,1,A,Android,Airtel,0,0,0,0,0,1,0,0
2015-11-02,DE,461,45,8,A,iPhone,o2,2,0.5,0,0,0,0,0,0
2015-11-03,IN,231,6,1,A,Android,Idea cellular ltd,0,0,0,0.25,0,2,0,0
2015-11-02,IN,231,2,1,A,Android,Vodafone in,0,0,0,1.7,0,1,0,0
2015-11-03,UK,461,43,1,A,Android,t-mobile uk,2051,0.5,1.03,0,0,0,0,0
2015-11-03,UK,461,43,1,A,iPhone,orange uk,178,0.5,0.09,0.66,3.71,1,0.56,733
2015-11-03,IT,461,45,8,A,Android,vodafone,1273,0.5,0.64,0,0,0,0,0
2015-11-03,IT,461,45,8,A,Android,3 italia,746,0.5,0.37,0,0,0,0,0
2015-11-03,UK,461,45,8,A,Android,t-mobile uk,2103,0.5,1.05,0,0,0,0,0
2015-11-03,UK,461,45,8,A,Android,orange uk,4910,0.5,2.46,0,0,0,0,0
2015-11-03,UK,461,45,8,A,iPhone,orange uk,990,0.5,0.5,0,0,0,0,0
2015-11-03,UK,461,45,8,A,iPhone,t-mobile uk,403,0.5,0.2,0,0,0,0,0
2015-11-03,UK,461,43,1,A,iPhone,t-mobile uk,402,0.5,0.2,0,0,0,0,0
2015-11-03,FR,461,41,1,A,Android,sfr,8,0.5,0,0,0,0,0,0
2015-11-03,IT,461,45,8,A,iPhone,3 italia,201,0.5,0.1,0,0,0,0,0
2015-11-03,IT,461,45,8,A,iPhone,vodafone,203,0.5,0.1,0,0,0,0,0
2015-11-03,AU,461,45,8,A,Android,telstra,377,0.5,0.19,0,0,0,0,0
2015-11-03,AU,461,45,8,A,iPhone,vodafone,296,0.5,0.15,0,0,0,0,0
2015-11-03,AU,461,45,8,A,iPhone,telstra,515,0.5,0.26,0,0,0,0,0
2015-11-03,IN,461,45,8,A,iPhone,idea cellular ltd,75,0.5,0.04,0,0,0,0,0
2015-11-03,IN,461,45,8,A,iPhone,vodafone in,125,0.5,0.06,0,0,0,0,0
2015-11-03,AT,461,45,8,A,Android,t-mobile at,248,0.5,0.12,0,0,0,0,0
2015-11-03,IN,461,42,1,A,iPhone,vodafone in,124,0.5,0.06,0,0,0,0,0
2015-11-03,IN,461,42,1,A,iPhone,idea cellular ltd,75,0.5,0.04,0,0,0,0,0
2015-11-03,IN,461,45,8,A,Android,airtel,31,0.5,0.02,0.36,11.61,1,3.23,1800
2015-11-03,AU,461,45,8,A,Android,vodafone,229,0.5,0.11,0,0,0,0,0
2015-11-03,IN,461,45,8,A,Android,idea cellular ltd,197,0.5,0.1,0,0,0,0,0
2015-11-03,IN,461,42,1,A,Android,idea cellular ltd,160,0.5,0.08,0.02,0.12,1,0.63,25
2015-11-03,IN,461,42,1,A,Android,vodafone in,188,0.5,0.09,0,0,0,0,0
2015-11-03,IN,461,45,8,A,Android,vodafone in,182,0.5,0.09,0.28,1.54,1,0.55,311
2015-11-03,IN,461,45,8,A,Android,aircel,9,0.5,0,0,0,0,0,0
2015-11-03,CH,461,45,8,A,Android,sunrise,17,0.5,0.01,0,0,0,0,0
2015-11-03,DE,461,46,1,A,Android,o2,68,0.5,0.03,0,0,0,0,0
2015-11-03,IN,461,42,1,A,Android,aircel,9,0.5,0,0,0,0,0,0
2015-11-03,IN,461,42,1,A,Android,airtel,74,0.5,0.04,0.34,4.59,2,2.7,850
2015-11-03,CH,461,45,8,A,Android,swisscom,46,0.5,0.02,0,0,0,0,0
2015-11-03,DE,461,46,1,A,Android,vodafone,139,0.5,0.07,2.45,17.63,111,79.86,3500
2015-11-03,FR,461,45,8,A,Android,orange,20,0.5,0.01,0,0,0,0,0
2015-11-03,FR,461,45,8,A,iPhone,orange,1,0.5,0,0,0,0,0,0
2015-11-03,DE,461,45,8,A,Android,vodafone,80,0.5,0.04,0,0,0,0,0
2015-11-03,DE,461,45,8,A,Android,o2,69,0.5,0.03,0,0,0,0,0
2015-11-03,DE,461,46,1,A,iPhone,o2,7,0.5,0,0,0,0,0,0
2015-11-03,AU,231,25,8,A,iPhone,Telstra,0,0,0,1.76,0,1,0,0
2015-11-03,CH,461,45,8,A,iPhone,sunrise,8,0.5,0,0,0,0,0,0
2015-11-03,IN,231,2,1,A,Android,Vodafone in,0,0,0,6.8,0,4,0,0
2015-11-03,DE,461,46,1,A,iPhone,vodafone,14,0.5,0.01,0,0,0,0,0
2015-11-03,FR,461,45,8,A,iPhone,sfr,4,0.5,0,0,0,0,0,0
2015-11-03,DE,461,45,8,A,iPhone,vodafone,13,0.5,0.01,0,0,0,0,0
2015-11-03,FR,461,41,1,A,Android,orange,21,0.5,0.01,0,0,0,0,0
2015-11-03,FR,461,45,8,A,Android,sfr,7,0.5,0,0,0,0,0,0
2015-11-03,FR,461,41,1,A,iPhone,sfr,4,0.5,0,0,0,0,0,0
2015-11-03,DE,461,45,8,A,iPhone,o2,6,0.5,0,0,0,0,0,0
2015-11-03,IT,231,1,1,A,Android,3 italia,0,0,0,19.36,0,4,0,0
2015-11-04,FR,461,41,1,A,Android,orange,11,0.5,0.01,0,0,0,0,0
2015-11-04,CH,461,45,8,A,iPhone,sunrise,2,0.5,0,0,0,0,0,0
2015-11-04,IN,461,42,1,A,Android,aircel,5,0.5,0,0,0,0,0,0
2015-11-04,FR,461,41,1,A,Android,sfr,8,0.5,0,0,0,0,0,0
2015-11-04,DE,461,46,1,A,iPhone,o2,1,0.5,0,0,0,0,0,0
2015-11-04,DE,461,46,1,A,iPhone,vodafone,6,0.5,0,0,0,0,0,0
2015-11-04,FR,461,45,8,A,iPhone,orange,1,0.5,0,0,0,0,0,0
2015-11-04,DE,461,45,8,A,iPhone,o2,1,0.5,0,0,0,0,0,0
2015-11-04,IN,461,48,1,A,iPhone,vodafone in,60,0.5,0.03,0,0,0,0,0
2015-11-04,IN,461,48,1,A,iPhone,idea cellular ltd,60,0.5,0.03,0,0,0,0,0
2015-11-04,IN,461,48,1,A,Android,vodafone in,58,0.5,0.03,0,0,0,0,0
2015-11-04,IN,461,48,1,A,Android,airtel,49,0.5,0.02,0,0,0,0,0
2015-11-04,IN,461,48,1,A,Android,idea cellular ltd,65,0.5,0.03,0,0,0,0,0
2015-11-04,UK,461,49,1,A,Android,t-mobile uk,128,0.5,0.06,0,0,0,0,0
2015-11-04,UK,461,49,1,A,Android,orange uk,134,0.5,0.07,0,0,0,0,0
2015-11-04,UK,461,49,1,A,iPhone,orange uk,90,0.5,0.04,0,0,0,0,0
2015-11-04,UK,461,49,1,A,iPhone,t-mobile uk,82,0.5,0.04,0,0,0,0,0
2015-11-04,DE,461,50,1,A,Android,vodafone,63,0.5,0.03,0,0,0,0,0
2015-11-04,AU,461,51,8,A,iPhone,telstra,20,0.5,0.01,0,0,0,0,0
2015-11-04,UK,461,51,8,A,iPhone,orange uk,14,0.5,0.01,0,0,0,0,0
2015-11-04,UK,461,51,8,A,Android,orange uk,50,0.5,0.02,0,0,0,0,0
2015-11-04,UK,461,51,8,A,Android,t-mobile uk,51,0.5,0.03,0,0,0,0,0
2015-11-04,CH,461,51,8,A,Android,sunrise,8,0.5,0,0,0,0,0,0
2015-11-04,IT,461,51,8,A,Android,3 italia,15,0.5,0.01,0,0,0,0,0
2015-11-04,DE,461,51,8,A,Android,o2,13,0.5,0.01,0,0,0,0,0
2015-11-04,DE,461,50,1,A,Android,o2,59,0.5,0.03,0,0,0,0,0
2015-11-04,AU,461,51,8,A,iPhone,vodafone,16,0.5,0.01,0,0,0,0,0
2015-11-04,AU,461,51,8,A,Android,vodafone,16,0.5,0.01,0,0,0,0,0
2015-11-04,AU,461,51,8,A,Android,telstra,17,0.5,0.01,0,0,0,0,0
2015-11-04,UK,461,51,8,A,iPhone,t-mobile uk,16,0.5,0.01,0,0,0,0,0
2015-11-04,IT,461,51,8,A,Android,vodafone,12,0.5,0.01,0,0,0,0,0
2015-11-04,DE,461,51,8,A,Android,vodafone,23,0.5,0.01,0,0,0,0,0
2015-11-04,IN,461,51,8,A,iPhone,vodafone in,11,0.5,0.01,0,0,0,0,0
2015-11-04,IN,461,51,8,A,iPhone,idea cellular ltd,12,0.5,0.01,0,0,0,0,0
2015-11-04,IN,461,51,8,A,Android,idea cellular ltd,10,0.5,0,0,0,0,0,0
2015-11-04,IN,461,51,8,A,Android,vodafone in,15,0.5,0.01,0,0,0,0,0
2015-11-04,AT,461,51,8,A,Android,t-mobile at,15,0.5,0.01,0,0,0,0,0
2015-11-04,FR,461,51,8,A,Android,orange,10,0.5,0,0,0,0,0,0
2015-11-04,IN,461,51,8,A,Android,airtel,12,0.5,0.01,0,0,0,0,0
2015-11-04,FR,461,51,8,A,Android,sfr,6,0.5,0,0,0,0,0,0
2015-11-05,AU,461,52,8,A,iPhone,telstra,134,0.5,0.07,0,0,0,0,0
2015-11-04,IT,461,51,8,A,iPhone,3 italia,6,0.5,0,0,0,0,0,0
2015-11-04,DE,461,50,1,A,iPhone,vodafone,8,0.5,0,0,0,0,0,0
2015-11-04,FR,461,51,8,A,iPhone,orange,3,0.5,0,0,0,0,0,0
2015-11-04,DE,461,51,8,A,iPhone,vodafone,9,0.5,0,0,0,0,0,0
2015-11-04,FR,461,47,1,A,Android,orange,15,0.5,0.01,0,0,0,0,0
2015-11-04,IN,461,51,8,A,Android,aircel,6,0.5,0,0,0,0,0,0
2015-11-04,FR,461,47,1,A,iPhone,orange,3,0.5,0,0,0,0,0,0
2015-11-04,IN,461,48,1,A,Android,aircel,5,0.5,0,0,0,0,0,0
2015-11-04,IT,461,51,8,A,iPhone,vodafone,3,0.5,0,0,0,0,0,0
2015-11-04,FR,461,47,1,A,Android,sfr,6,0.5,0,0,0,0,0,0
2015-11-04,DE,461,50,1,A,iPhone,o2,3,0.5,0,0,0,0,0,0
2015-11-04,DE,461,51,8,A,iPhone,o2,3,0.5,0,0,0,0,0,0
2015-11-04,CH,461,51,8,A,Android,swisscom,3,0.5,0,0,0,0,0,0
2015-11-04,FR,461,47,1,A,iPhone,sfr,1,0.5,0,0,0,0,0,0
2015-11-04,CH,461,51,8,A,iPhone,swisscom,3,0.5,0,0,0,0,0,0
2015-11-04,FR,461,51,8,A,iPhone,sfr,1,0.5,0,0,0,0,0,0
2015-11-05,AU,461,52,8,A,iPhone,vodafone,36,0.5,0.02,0,0,0,0,0
2015-11-05,AU,461,52,8,A,Android,telstra,66,0.5,0.03,0,0,0,0,0
2015-11-05,AU,461,52,8,A,Android,vodafone,25,0.5,0.01,0,0,0,0,0
2015-11-05,UK,461,52,8,A,iPhone,orange uk,367,0.5,0.18,0,0,0,0,0
2015-11-05,UK,461,52,8,A,iPhone,t-mobile uk,245,0.5,0.12,0,0,0,0,0
2015-11-05,UK,461,52,8,A,Android,t-mobile uk,1123,0.5,0.56,0,0,0,0,0
2015-11-05,UK,461,52,8,A,Android,orange uk,1279,0.5,0.64,0,0,0,0,0
2015-11-05,DE,461,52,8,A,iPhone,vodafone,8,0.5,0,0,0,0,0,0
2015-11-05,DE,461,52,8,A,Android,o2,40,0.5,0.02,0,0,0,0,0
2015-11-05,DE,461,52,8,A,Android,vodafone,38,0.5,0.02,0,0,0,0,0
2015-11-05,CH,461,52,8,A,Android,sunrise,8,0.5,0,0,0,0,0,0
2015-11-05,IN,461,52,8,A,iPhone,idea cellular ltd,10,0.5,0,0,0,0,0,0
2015-11-05,IN,461,52,8,A,Android,airtel,10,0.5,0,0,0,0,0,0
2015-11-05,IN,461,52,8,A,Android,vodafone in,65,0.5,0.03,0,0,0,0,0
2015-11-05,IN,461,52,8,A,Android,idea cellular ltd,11,0.5,0.01,0,0,0,0,0
2015-11-05,AT,461,52,8,A,Android,t-mobile at,89,0.5,0.04,0,0,0,0,0
2015-11-05,IT,461,52,8,A,iPhone,3 italia,10,0.5,0,0,0,0,0,0
2015-11-05,IT,461,52,8,A,Android,vodafone,18,0.5,0.01,0,0,0,0,0
2015-11-05,UK,461,53,1,A,Android,orange uk,289,0.5,0.14,0,0,0,0,0
2015-11-05,UK,461,53,1,A,Android,t-mobile uk,200,0.5,0.1,0,0,0,0,0
2015-11-05,UK,461,53,1,A,iPhone,orange uk,131,0.5,0.07,0,0,0,0,0
2015-11-05,UK,461,53,1,A,iPhone,t-mobile uk,106,0.5,0.05,0,0,0,0,0
2015-11-05,FR,461,54,1,A,Android,orange,7,0.5,0,0,0,0,0,0
2015-11-05,AU,461,55,1,A,Android,vodafone,13,0.5,0.01,0,0,0,0,0
2015-11-05,AU,461,55,1,A,Android,telstra,48,0.5,0.02,0,0,0,0,0
2015-11-05,AU,461,55,1,A,iPhone,telstra,95,0.5,0.05,0,0,0,0,0
2015-11-05,AU,461,55,1,A,iPhone,vodafone,25,0.5,0.01,0,0,0,0,0
2015-11-05,IN,461,56,1,A,Android,idea cellular ltd,51,0.5,0.03,0,0,0,0,0
2015-11-05,IN,461,56,1,A,Android,vodafone in,47,0.5,0.02,0,0,0,0,0
2015-11-05,IN,461,56,1,A,iPhone,idea cellular ltd,59,0.5,0.03,0,0,0,0,0
2015-11-05,IN,461,52,8,A,iPhone,vodafone in,12,0.5,0.01,0,0,0,0,0
2015-11-05,FR,461,52,8,A,Android,sfr,4,0.5,0,0,0,0,0,0
2015-11-05,FR,461,52,8,A,iPhone,orange,4,0.5,0,0,0,0,0,0
2015-11-05,FR,461,54,1,A,iPhone,orange,4,0.5,0,0,0,0,0,0
2015-11-05,FR,461,54,1,A,Android,sfr,4,0.5,0,0,0,0,0,0
2015-11-05,IN,461,56,1,A,iPhone,vodafone in,62,0.5,0.03,0,0,0,0,0
2015-11-05,IN,461,56,1,A,Android,airtel,47,0.5,0.02,0,0,0,0,0
2015-11-05,FR,461,52,8,A,Android,orange,6,0.5,0,0,0,0,0,0
2015-11-05,IT,461,52,8,A,Android,3 italia,16,0.5,0.01,0,0,0,0,0
2015-11-05,CH,461,52,8,A,Android,swisscom,13,0.5,0.01,0,0,0,0,0
2015-11-05,FR,461,52,8,A,iPhone,sfr,1,0.5,0,0,0,0,0,0
2015-11-05,IT,461,52,8,A,iPhone,vodafone,2,0.5,0,0,0,0,0,0
2015-11-05,CH,461,52,8,A,iPhone,swisscom,6,0.5,0,0,0,0,0,0
2015-11-05,DE,461,52,8,A,iPhone,o2,5,0.5,0,0,0,0,0,0
2015-11-05,FR,461,54,1,A,iPhone,sfr,1,0.5,0,0,0,0,0,0
2015-11-06,AU,22,57,4,A,Android,telstra,42,0.5,0.02,0,0,0,0,0
2015-11-05,IN,461,56,1,A,Android,aircel,6,0.5,0,0,0,0,0,0
2015-11-05,CH,461,52,8,A,iPhone,sunrise,1,0.5,0,0,0,0,0,0
2015-11-06,AU,22,58,3,A,Android,vodafone,153,0.5,0.08,0,0,0,0,0
2015-11-06,AU,22,58,3,A,Android,telstra,41,0.5,0.02,0,0,0,0,0
2015-11-06,UK,22,59,7,A,iPhone,3,156,0.5,0.08,0,0,0,0,0
2015-11-06,UK,22,59,7,A,iPhone,vodafone uk,138,0.5,0.07,0,0,0,0,0
2015-11-06,UK,22,59,7,A,iPhone,t-mobile uk,129,0.5,0.06,0,0,0,0,0
2015-11-06,UK,22,59,7,A,iPhone,o2 uk,171,0.5,0.09,0,0,0,0,0
2015-11-06,UK,22,59,7,A,iPhone,orange uk,86,0.5,0.04,0,0,0,0,0
2015-11-06,ES,22,60,7,A,Android,orange,210,0.5,0.1,0,0,0,0,0
2015-11-06,ES,22,60,7,A,Android,vodafone,154,0.5,0.08,0,0,0,0,0
2015-11-06,IT,22,62,5,A,Android,tim,335,0.5,0.17,0,0,0,0,0
2015-11-06,IT,22,62,5,A,Android,wind,358,0.5,0.18,0,0,0,0,0
2015-11-06,IT,22,62,5,A,iPhone,wind,229,0.5,0.11,0,0,0,0,0
2015-11-06,IT,22,62,5,A,iPhone,tim,275,0.5,0.14,0,0,0,0,0
2015-11-06,AU,22,57,4,A,iPhone,telstra,61,0.5,0.03,0,0,0,0,0
2015-11-06,ES,22,60,7,A,Android,jazztel,49,0.5,0.02,0,0,0,0,0
2015-11-06,ES,22,60,7,A,Android,movistar,8,0.5,0,0,0,0,0,0
2015-11-06,FR,22,63,1,A,Android,orange,259,0.5,0.13,0,0,0,0,0
2015-11-06,FR,22,63,1,A,Android,bouygues,425,0.5,0.21,0,0,0,0,0
2015-11-06,FR,22,63,1,A,Android,sfr,343,0.5,0.17,0,0,0,0,0
2015-11-06,FR,22,63,1,A,iPhone,orange,173,0.5,0.09,0,0,0,0,0
2015-11-06,FR,22,63,1,A,iPhone,bouygues,238,0.5,0.12,0,0,0,0,0
2015-11-06,FR,22,63,1,A,iPhone,sfr,262,0.5,0.13,0,0,0,0,0
2015-11-10,IT,22,3,1,A,Android,3 italia,275,0.5,0.14,0,0,0,0,0
2015-11-10,IT,22,3,1,A,Android,vodafone,13,0.5,0.01,0,0,0,0,0
2015-11-10,IT,22,3,1,A,iPhone,3 italia,97,0.5,0.05,0,0,0,0,0
2015-11-10,IT,22,3,1,A,iPhone,vodafone,4,0.5,0,0,0,0,0,0
2015-11-10,RU,22,3,1,A,Android,megafon,37,0.5,0.02,0,0,0,0,0
2015-11-10,RU,22,3,1,A,Android,beeline,63,0.5,0.03,0,0,0,0,0
2015-11-10,RU,22,3,1,A,Android,mts,47,0.5,0.02,0,0,0,0,0
2015-11-10,RU,22,3,1,A,iPhone,mts,36,0.5,0.02,0,0,0,0,0
2015-11-10,RU,22,3,1,A,iPhone,beeline,42,0.5,0.02,0,0,0,0,0
2015-11-10,RU,22,3,1,A,iPhone,megafon,40,0.5,0.02,0,0,0,0,0
2015-11-10,UK,22,3,1,A,Android,3,75,0.5,0.04,0,0,0,0,0
2015-11-10,UK,22,3,1,A,Android,t-mobile uk,59,0.5,0.03,0,0,0,0,0
2015-11-10,UK,22,3,1,A,Android,vodafone uk,54,0.5,0.03,0,0,0,0,0
2015-11-10,UK,22,3,1,A,iPhone,vodafone uk,38,0.5,0.02,0,0,0,0,0
2015-11-10,UK,22,3,1,A,iPhone,3,59,0.5,0.03,0,0,0,0,0
2015-11-10,UK,22,3,1,A,iPhone,t-mobile uk,52,0.5,0.03,0,0,0,0,0
2015-11-10,AU,22,3,1,A,Android,vodafone,29,0.5,0.01,0,0,0,0,0
2015-11-10,AU,22,3,1,A,iPhone,vodafone,65,0.5,0.03,0,0,0,0,0
2015-11-10,RU,22,4,5,A,iPhone,mts,238,0.5,0.12,0,0,0,0,0
2015-11-10,RU,22,4,5,A,iPhone,beeline,87,0.5,0.04,0,0,0,0,0
2015-11-10,RU,22,4,5,A,iPhone,megafon,113,0.5,0.06,0,0,0,0,0
2015-11-10,AU,22,8,1,A,Android,vodafone,54,0.5,0.03,0,0,0,0,0
2015-11-10,AU,22,8,1,A,iPhone,vodafone,351,0.5,0.18,0,0,0,0,0
2015-11-10,UK,22,9,1,A,iPhone,vodafone uk,75,0.5,0.04,0,0,0,0,0
2015-11-10,UK,22,9,1,A,iPhone,t-mobile uk,97,0.5,0.05,0,0,0,0,0
2015-11-10,UK,22,9,1,A,iPhone,3,337,0.5,0.17,0,0,0,0,0
2015-11-10,UK,22,9,1,A,Android,3,336,0.5,0.17,0,0,0,0,0
2015-11-10,UK,22,9,1,A,Android,t-mobile uk,114,0.5,0.06,0,0,0,0,0
2015-11-10,UK,22,9,1,A,Android,vodafone uk,105,0.5,0.05,0,0,0,0,0
2015-11-10,IT,22,3,1,A,Android,wind,2,0.5,0,0,0,0,0,0
2015-11-10,FR,22,7,3,A,Android,orange,1,0.5,0,0,0,0,0,0
2015-11-11,IT,22,3,1,A,iPhone,wind,3,0.5,0,0,0,0,0,0
2015-11-11,RU,22,4,5,A,iPhone,beeline,569,0.5,0.28,0,0,0,0,0
